,irradiance_w_m2
2025-03-23 11:11:10.647918,326.7531492740204
2025-03-23 11:12:10.647918,533.8876598456179
2025-03-23 11:13:10.647918,327.83526623693916
2025-03-23 11:14:10.647918,388.8775147618663
2025-03-23 11:15:10.647918,606.5491630560272
2025-03-23 11:16:10.647918,329.41160533972953
2025-03-23 11:17:10.647918,430.64604015953955
2025-03-23 11:18:10.647918,330.4311571374744
2025-03-23 11:19:10.647918,330.93150145976085
2025-03-23 11:20:10.647918,331.42554532328705
2025-03-23 11:21:10.647918,331.9132793221699
2025-03-23 11:22:10.647918,332.39469417065675
2025-03-23 11:23:10.647918,332.86978070330366
2025-03-23 11:24:10.647918,382.89675622519337
2025-03-23 11:25:10.647918,333.8009327618794
2025-03-23 11:26:10.647918,334.2569805600154
2025-03-23 11:27:10.647918,334.70666458706216
2025-03-23 11:28:10.647918,404.1128210857512
2025-03-23 11:29:10.647918,187.78153812534106
2025-03-23 11:30:10.647918,508.5926994481906
2025-03-23 11:31:10.647918,371.74923283166885
2025-03-23 11:32:10.647918,336.8593327587766
2025-03-23 11:33:10.647918,337.2706586230179
2025-03-23 11:34:10.647918,337.6755633400844
2025-03-23 11:35:10.647918,338.0740392011738
2025-03-23 11:36:10.647918,338.46607861988
2025-03-23 11:37:10.647918,880.3535893483167
2025-03-23 11:38:10.647918,737.7082154458758
2025-03-23 11:39:10.647918,339.6035041965986
2025-03-23 11:40:10.647918,339.96972443464136
2025-03-23 11:41:10.647918,356.45054825567195
2025-03-23 11:42:10.647918,421.087609153465
2025-03-23 11:43:10.647918,341.0295226748323
2025-03-23 11:44:10.647918,707.980819583003
2025-03-23 11:45:10.647918,341.70360249197654
2025-03-23 11:46:10.647918,362.68619083699076
2025-03-23 11:47:10.647918,342.35166025683196
2025-03-23 11:48:10.647918,342.66591536960436
2025-03-23 11:49:10.647918,779.0495167407789
2025-03-23 11:50:10.647918,343.27484814113046
2025-03-23 11:51:10.647918,657.2107018710088
2025-03-23 11:52:10.647918,343.85763920392833
2025-03-23 11:53:10.647918,463.18164533213536
2025-03-23 11:54:10.647918,344.4142441762018
2025-03-23 11:55:10.647918,344.6827135542729
2025-03-23 11:56:10.647918,462.47178530561655
2025-03-23 11:57:10.647918,354.89274614677197
2025-03-23 11:58:10.647918,565.0873377417108
2025-03-23 11:59:10.647918,345.69091920829817
2025-03-23 12:00:10.647918,383.19207910356533
2025-03-23 12:01:10.647918,346.15555217667094
2025-03-23 12:02:10.647918,346.37798538688446
2025-03-23 12:03:10.647918,346.59382405954955
2025-03-23 12:04:10.647918,346.8030640854087
2025-03-23 12:05:10.647918,347.0057014808336
2025-03-23 12:06:10.647918,593.6480134923034
2025-03-23 12:07:10.647918,347.39115307446275
2025-03-23 12:08:10.647918,347.57395993422415
2025-03-23 12:09:10.647918,397.951467407943
2025-03-23 12:10:10.647918,347.9197183778118
2025-03-23 12:11:10.647918,348.08266337889563
2025-03-23 12:12:10.647918,348.23898138781914
2025-03-23 12:13:10.647918,348.3886694285125
2025-03-23 12:14:10.647918,348.5317246511315
2025-03-23 12:15:10.647918,348.6681443321109
2025-03-23 12:16:10.647918,348.7979258742165
2025-03-23 12:17:10.647918,348.9210668065948
2025-03-23 12:18:10.647918,349.03756478481995
2025-03-23 12:19:10.647918,349.1474175909384
2025-03-23 12:20:10.647918,488.93767649078626
2025-03-23 12:21:10.647918,349.34717944765345
2025-03-23 12:22:10.647918,349.4370846950721
2025-03-23 12:23:10.647918,349.52033716410085
2025-03-23 12:24:10.647918,764.6976109053595
2025-03-23 12:25:10.647918,547.4562515381642
2025-03-23 12:26:10.647918,406.4578289500388
2025-03-23 12:27:10.647918,466.1033646247238
2025-03-23 12:28:10.647918,349.8367567928495
2025-03-23 12:29:10.647918,349.88006374144504
2025-03-23 12:30:10.647918,349.91670947796814
2025-03-23 12:31:10.647918,349.94669330473687
2025-03-23 12:32:10.647918,349.97001465090244
2025-03-23 12:33:10.647918,473.1237171356506
2025-03-23 12:34:10.647918,426.8197598280685
2025-03-23 12:35:10.647918,350.0
2025-03-23 12:36:10.647918,587.8563957587639
2025-03-23 12:37:10.647918,349.98667307245995
2025-03-23 12:38:10.647918,677.5721277761166
2025-03-23 12:39:10.647918,895.9871665357351
2025-03-23 12:40:10.647918,349.91670947796814
2025-03-23 12:41:10.647918,349.88006374144504
2025-03-23 12:42:10.647918,349.83675679284954
2025-03-23 12:43:10.647918,349.7867894566835
2025-03-23 12:44:10.647918,349.73016268425306
2025-03-23 12:45:10.647918,349.66687755365024
2025-03-23 12:46:10.647918,349.59693526973274
2025-03-23 12:47:10.647918,349.5203371641008
2025-03-23 12:48:10.647918,349.43708469507214
2025-03-23 12:49:10.647918,349.34717944765345
2025-03-23 12:50:10.647918,349.2506231335112
2025-03-23 12:51:10.647918,349.1474175909384
2025-03-23 12:52:10.647918,451.7632021411031
2025-03-23 12:53:10.647918,348.92106680659475
2025-03-23 12:54:10.647918,454.8235834927612
2025-03-23 12:55:10.647918,655.0114799911573
2025-03-23 12:56:10.647918,348.5317246511316
2025-03-23 12:57:10.647918,348.38866942851257
2025-03-23 12:58:10.647918,348.2389813878191
2025-03-23 12:59:10.647918,348.0826633788956
2025-03-23 13:00:10.647918,347.9197183778119
2025-03-23 13:01:10.647918,347.7501494868056
2025-03-23 13:02:10.647918,394.16811936526796
2025-03-23 13:03:10.647918,347.3911530744627
2025-03-23 13:04:10.647918,449.0311960003802
2025-03-23 13:05:10.647918,347.0057014808337
2025-03-23 13:06:10.647918,346.80306408540883
2025-03-23 13:07:10.647918,346.59382405954966
2025-03-23 13:08:10.647918,346.3779853868846
2025-03-23 13:09:10.647918,346.1555521766709
2025-03-23 13:10:10.647918,345.92652866371617
2025-03-23 13:11:10.647918,646.7218527747625
2025-03-23 13:12:10.647918,578.3416328174056
2025-03-23 13:13:10.647918,345.19996053803106
2025-03-23 13:14:10.647918,344.9446206703272
2025-03-23 13:15:10.647918,344.68271355427277
2025-03-23 13:16:10.647918,344.4142441762017
2025-03-23 13:17:10.647918,344.1392176473842
2025-03-23 13:18:10.647918,378.4156492424424
2025-03-23 13:19:10.647918,343.5695142066824
2025-03-23 13:20:10.647918,343.27484814113063
2025-03-23 13:21:10.647918,342.9736466172903
2025-03-23 13:22:10.647918,342.66591536960425
2025-03-23 13:23:10.647918,711.1578669701414
2025-03-23 13:24:10.647918,342.03088726193766
2025-03-23 13:25:10.647918,341.70360249197665
2025-03-23 13:26:10.647918,341.3698121779794
2025-03-23 13:27:10.647918,341.0295226748322
2025-03-23 13:28:10.647918,404.0533378266845
2025-03-23 13:29:10.647918,464.58112455063684
2025-03-23 13:30:10.647918,339.9697244346416
2025-03-23 13:31:10.647918,339.6035041965988
2025-03-23 13:32:10.647918,339.230818397364
2025-03-23 13:33:10.647918,338.8516741323376
2025-03-23 13:34:10.647918,430.88503741085816
2025-03-23 13:35:10.647918,338.074039201174
2025-03-23 13:36:10.647918,337.6755633400846
2025-03-23 13:37:10.647918,337.27065862301805
2025-03-23 13:38:10.647918,336.8593327587765
2025-03-23 13:39:10.647918,336.44159357841147
2025-03-23 13:40:10.647918,667.4915920697111
2025-03-23 13:41:10.647918,498.55792904488584
2025-03-23 13:42:10.647918,335.1499762816851
2025-03-23 13:43:10.647918,639.8569119351359
2025-03-23 13:44:10.647918,334.2569805600152
2025-03-23 13:45:10.647918,430.8800765752499
2025-03-23 13:46:10.647918,333.33852987514763
2025-03-23 13:47:10.647918,332.86978070330383
2025-03-23 13:48:10.647918,332.394694170657
2025-03-23 13:49:10.647918,331.9132793221697
2025-03-23 13:50:10.647918,331.4255453232868
2025-03-23 13:51:10.647918,330.93150145976114
2025-03-23 13:52:10.647918,330.4311571374746
2025-03-23 13:53:10.647918,329.9245218822625
2025-03-23 13:54:10.647918,329.41160533972976
2025-03-23 13:55:10.647918,328.8924172750679
2025-03-23 13:56:10.647918,328.3669675728693
2025-03-23 13:57:10.647918,327.83526623693945
2025-03-23 13:58:10.647918,327.2973233901043
2025-03-23 13:59:10.647918,326.7531492740207
2025-03-23 14:00:10.647918,326.2027542489795
2025-03-23 14:01:10.647918,325.6461487937085
2025-03-23 14:02:10.647918,325.08334350517333
2025-03-23 14:03:10.647918,324.51434909837576
2025-03-23 14:04:10.647918,323.93917640614836
2025-03-23 14:05:10.647918,323.3578363789504
2025-03-23 14:06:10.647918,410.01253973488906
2025-03-23 14:07:10.647918,322.17669870835397
2025-03-23 14:08:10.647918,321.5769235521142
2025-03-23 14:09:10.647918,320.9710260347936
2025-03-23 14:10:10.647918,320.3590176918066
2025-03-23 14:11:10.647918,319.74091017491037
2025-03-23 14:12:10.647918,427.07351359105854
2025-03-23 14:13:10.647918,318.48644480679
2025-03-23 14:14:10.647918,317.8501108387788
2025-03-23 14:15:10.647918,317.20772546282774
2025-03-23 14:16:10.647918,316.5593009090289
2025-03-23 14:17:10.647918,315.90484952245123
2025-03-23 14:18:10.647918,471.5412459277917
2025-03-23 14:19:10.647918,943.7337486141247
2025-03-23 14:20:10.647918,381.5439928230625
2025-03-23 14:21:10.647918,313.22702656070896
2025-03-23 14:22:10.647918,312.54263019389805
2025-03-23 14:23:10.647918,311.85228346592874
2025-03-23 14:24:10.647918,311.15599952000764
2025-03-23 14:25:10.647918,333.10395684606254
2025-03-23 14:26:10.647918,309.745673112065
2025-03-23 14:27:10.647918,309.0316575006246
2025-03-23 14:28:10.647918,357.18149183192776
2025-03-23 14:29:10.647918,307.58598943168784
2025-03-23 14:30:10.647918,306.8543644976276
2025-03-23 14:31:10.647918,306.11689749878826
2025-03-23 14:32:10.647918,305.3736024754793
2025-03-23 14:33:10.647918,304.6244935789651
2025-03-23 14:34:10.647918,372.8087936121176
2025-03-23 14:35:10.647918,303.1088913245535
2025-03-23 14:36:10.647918,302.3424268215383
2025-03-23 14:37:10.647918,301.5702061545344
2025-03-23 14:38:10.647918,300.7922440255087
2025-03-23 14:39:10.647918,300.00855524573944
2025-03-23 14:40:10.647918,299.21915473553133
2025-03-23 14:41:10.647918,559.4653926093521
2025-03-23 14:42:10.647918,297.6232787484468
2025-03-23 14:43:10.647918,447.68291502546754
2025-03-23 14:44:10.647918,296.0047375963909
2025-03-23 14:45:10.647918,295.18700603451015
2025-03-23 14:46:10.647918,294.3636545375374
2025-03-23 14:47:10.647918,293.53469878089834
2025-03-23 14:48:10.647918,87.81004636401468
2025-03-23 14:49:10.647918,291.8600377235092
2025-03-23 14:50:10.647918,309.520827762185
2025-03-23 14:51:10.647918,87.04894511827942
2025-03-23 14:52:10.647918,159.07783764899804
2025-03-23 14:53:10.647918,86.5332498053116
2025-03-23 14:54:10.647918,104.16046568576587
2025-03-23 14:55:10.647918,86.01096465034423
2025-03-23 14:56:10.647918,96.3246052177904
2025-03-23 14:57:10.647918,284.9404314247118
2025-03-23 14:58:10.647918,284.0508936877543
2025-03-23 14:59:10.647918,283.15594803123145
2025-03-23 15:00:10.647918,393.98904835466016
2025-03-23 15:01:10.647918,281.34990121602635
2025-03-23 15:02:10.647918,280.4388344418714
2025-03-23 15:03:10.647918,643.4542557422326
2025-03-23 15:04:10.647918,316.20385007831493
2025-03-23 15:05:10.647918,277.6736691019321
2025-03-23 15:06:10.647918,276.74135081034564
2025-03-23 15:07:10.647918,411.2257888182313
2025-03-23 15:08:10.647918,442.89747100952195
2025-03-23 15:09:10.647918,273.9128548983449
2025-03-23 15:10:10.647918,272.95956908250855
2025-03-23 15:11:10.647918,272.0010865099395
2025-03-23 15:12:10.647918,283.31639877799955
2025-03-23 15:13:10.647918,446.8072096818089
2025-03-23 15:14:10.647918,269.094641225711
2025-03-23 15:15:10.647918,268.1155550916423
2025-03-23 15:16:10.647918,267.131364423885
2025-03-23 15:17:10.647918,266.14208796001054
2025-03-23 15:18:10.647918,265.14774453441777
2025-03-23 15:19:10.647918,546.7010740106341
2025-03-23 15:20:10.647918,263.1439326176422
2025-03-23 15:21:10.647918,262.1345022761507
2025-03-23 15:22:10.647918,526.8332800661525
2025-03-23 15:23:10.647918,260.10068891708767
2025-03-23 15:24:10.647918,259.07634462039164
2025-03-23 15:25:10.647918,258.04706788354366
2025-03-23 15:26:10.647918,399.58004619389084
2025-03-23 15:27:10.647918,266.87628795452457
2025-03-23 15:28:10.647918,255.4474308526538
2025-03-23 15:29:10.647918,253.88102985430118
2025-03-23 15:30:10.647918,252.8273867209148
2025-03-23 15:31:10.647918,251.7689301185281
2025-03-23 15:32:10.647918,250.70568019862904
2025-03-23 15:33:10.647918,249.63765720396344
2025-03-23 15:34:10.647918,248.56488146814965
2025-03-23 15:35:10.647918,247.4873734152921
2025-03-23 15:36:10.647918,246.40515355958925
2025-03-23 15:37:10.647918,245.318242504948
2025-03-23 15:38:10.647918,251.39106290543322
2025-03-23 15:39:10.647918,243.1304296606489
2025-03-23 15:40:10.647918,242.02956952379395
2025-03-23 15:41:10.647918,240.92410149281432
2025-03-23 15:42:10.647918,239.814046614226
2025-03-23 15:43:10.647918,238.69942602187461
2025-03-23 15:44:10.647918,237.58026093652956
2025-03-23 15:45:10.647918,348.4686340530493
2025-03-23 15:46:10.647918,235.32838260213347
2025-03-23 15:47:10.647918,234.1957122256008
2025-03-23 15:48:10.647918,233.05858310029225
2025-03-23 15:49:10.647918,231.91701687550824
2025-03-23 15:50:10.647918,230.77103528502406
2025-03-23 15:51:10.647918,229.62066014667735
2025-03-23 15:52:10.647918,228.46591336195343
2025-03-23 15:53:10.647918,347.9618450389102
2025-03-23 15:54:10.647918,329.25668375979006
2025-03-23 15:55:10.647918,224.97566339028884
2025-03-23 15:56:10.647918,223.80365069320453
2025-03-23 15:57:10.647918,222.62737709721708
2025-03-23 15:58:10.647918,664.3405949906434
2025-03-23 15:59:10.647918,220.26213686744344
2025-03-23 16:00:10.647918,219.07321526442087
2025-03-23 16:01:10.647918,653.6403684695006
2025-03-23 16:02:10.647918,216.68288225844177
2025-03-23 16:03:10.647918,215.4815163639801
2025-03-23 16:04:10.647918,214.27604801205774
2025-03-23 16:05:10.647918,213.06650015305257
2025-03-23 16:06:10.647918,211.8528958150132
2025-03-23 16:07:10.647918,212.8379828930823
2025-03-23 16:08:10.647918,209.41361019973044
2025-03-23 16:09:10.647918,208.18797536296907
2025-03-23 16:10:10.647918,206.95837692725433
2025-03-23 16:11:10.647918,61.71745149070977
2025-03-23 16:12:10.647918,61.34621489193065
2025-03-23 16:13:10.647918,203.24603449882886
2025-03-23 16:14:10.647918,313.3766403845514
2025-03-23 16:15:10.647918,200.7517527228667
2025-03-23 16:16:10.647918,268.026287272959
2025-03-23 16:17:10.647918,450.81514441224823
2025-03-23 16:18:10.647918,196.98172469327406
2025-03-23 16:19:10.647918,324.59761785475513
2025-03-23 16:20:10.647918,194.44958155686052
2025-03-23 16:21:10.647918,193.17794485922093
2025-03-23 16:22:10.647918,191.90263033197024
2025-03-23 16:23:10.647918,190.6236622552597
2025-03-23 16:24:10.647918,189.3410649787979
2025-03-23 16:25:10.647918,188.0548629213882
2025-03-23 16:26:10.647918,186.7650805704637
2025-03-23 16:27:10.647918,185.4717424816223
2025-03-23 16:28:10.647918,336.9594801224252
2025-03-23 16:29:10.647918,182.87449765058224
2025-03-23 16:30:10.647918,181.5706403561825
2025-03-23 16:31:10.647918,180.26332621851878
2025-03-23 16:32:10.647918,217.88737845027808
2025-03-23 16:33:10.647918,177.63842703624695
2025-03-23 16:34:10.647918,176.32089196593452
2025-03-23 16:35:10.647918,175.00000000000014
2025-03-23 16:36:10.647918,342.52294025574554
2025-03-23 16:37:10.647918,272.31528876072616
2025-03-23 16:38:10.647918,171.0174345239349
2025-03-23 16:39:10.647918,169.68336708621842
2025-03-23 16:40:10.647918,168.34606912178594
2025-03-23 16:41:10.647918,167.00556609086306
2025-03-23 16:42:10.647918,165.6618835146951
2025-03-23 16:43:10.647918,164.31504697506148
2025-03-23 16:44:10.647918,162.9650821137896
2025-03-23 16:45:10.647918,161.6120146322623
2025-03-23 16:46:10.647918,280.3443968768029
2025-03-23 16:47:10.647918,158.89667490884145
2025-03-23 16:48:10.647918,157.53445436310213
2025-03-23 16:49:10.647918,156.16923458843274
2025-03-23 16:50:10.647918,154.80104157665104
2025-03-23 16:51:10.647918,153.4299013761775
2025-03-23 16:52:10.647918,166.18066510876295
2025-03-23 16:53:10.647918,150.6788838829033
2025-03-23 16:54:10.647918,447.89717689653065
2025-03-23 16:55:10.647918,147.9163916092444
2025-03-23 16:56:10.647918,146.5309081381004
2025-03-23 16:57:10.647918,145.14263492968402
2025-03-23 16:58:10.647918,143.7515984147172
2025-03-23 16:59:10.647918,142.35782507653002
2025-03-23 17:00:10.647918,140.9613414505578
2025-03-23 17:01:10.647918,244.38402249398834
2025-03-23 17:02:10.647918,138.16034973449405
2025-03-23 17:03:10.647918,220.51341521943232
2025-03-23 17:04:10.647918,135.3488365728873
2025-03-23 17:05:10.647918,133.93920132778135
2025-03-23 17:06:10.647918,132.52701607335123
2025-03-23 17:07:10.647918,131.11230769556988
2025-03-23 17:08:10.647918,196.10241098965264
2025-03-23 17:09:10.647918,128.27542935350434
2025-03-23 17:10:10.647918,134.05337201891064
2025-03-23 17:11:10.647918,125.42878234085494
2025-03-23 17:12:10.647918,124.0018632992002
2025-03-23 17:13:10.647918,122.57258344081423
2025-03-23 17:14:10.647918,121.14096997712295
2025-03-23 17:15:10.647918,119.70705016398428
2025-03-23 17:16:10.647918,118.27085130116447
2025-03-23 17:17:10.647918,116.83240073181963
2025-03-23 17:18:10.647918,251.2617439060672
2025-03-23 17:19:10.647918,220.83596765571218
2025-03-23 17:20:10.647918,192.193428800896
2025-03-23 17:21:10.647918,111.05662974178242
2025-03-23 17:22:10.647918,155.62587828657425
2025-03-23 17:23:10.647918,108.15594803123136
2025-03-23 17:24:10.647918,106.70250465980334
2025-03-23 17:25:10.647918,105.24702982649613
2025-03-23 17:26:10.647918,103.78955124145017
2025-03-23 17:27:10.647918,122.49641800553802
2025-03-23 17:28:10.647918,100.8686938469312
2025-03-23 17:29:10.647918,99.40537064637263
2025-03-23 17:30:10.647918,157.8652145616197
2025-03-23 17:31:10.647918,96.4730745359502
2025-03-23 17:32:10.647918,95.00415745277628
2025-03-23 17:33:10.647918,151.8946830585072
2025-03-23 17:34:10.647918,92.06092506029105
2025-03-23 17:35:10.647918,90.58666578588192
2025-03-23 17:36:10.647918,89.11068187193533
2025-03-23 17:37:10.647918,153.3645547907448
2025-03-23 17:38:10.647918,188.472624148451
2025-03-23 17:39:10.647918,25.401799037965116
2025-03-23 17:40:10.647918,83.1900623141604
2025-03-23 17:41:10.647918,81.70587734956649
2025-03-23 17:42:10.647918,80.22013682284556
2025-03-23 17:43:10.647918,93.9789545828042
2025-03-23 17:44:10.647918,77.24410225752558
2025-03-23 17:45:10.647918,75.75386487833599
2025-03-23 17:46:10.647918,74.26218525475596
2025-03-23 17:47:10.647918,72.76909178621533
2025-03-23 17:48:10.647918,73.99152562303435
2025-03-23 17:49:10.647918,80.94136424415662
2025-03-23 17:50:10.647918,68.28161270564503
2025-03-23 17:51:10.647918,66.78314838179061
2025-03-23 17:52:10.647918,65.28341260305685
2025-03-23 17:53:10.647918,80.48010756375075
2025-03-23 17:54:10.647918,62.280240915845134
2025-03-23 17:55:10.647918,136.8916145871017
2025-03-23 17:56:10.647918,59.2723263471587
2025-03-23 17:57:10.647918,85.01227890240395
2025-03-23 17:58:10.647918,56.2598979613388
2025-03-23 17:59:10.647918,54.75206276408149
2025-03-23 18:00:10.647918,53.243185166471314
2025-03-23 18:01:10.647918,51.73329389536397
2025-03-23 18:02:10.647918,50.2224176969128
2025-03-23 18:03:10.647918,48.71058533602274
2025-03-23 18:04:10.647918,47.19782559580267
2025-03-23 18:05:10.647918,97.24227420245953
2025-03-23 18:06:10.647918,44.16963919754084
2025-03-23 18:07:10.647918,42.65427019180183
2025-03-23 18:08:10.647918,41.13808911024317
2025-03-23 18:09:10.647918,11.886337445630138
2025-03-23 18:10:10.647918,11.43102185945615
2025-03-23 18:11:10.647918,10.975488643103791
2025-03-23 18:12:10.647918,35.06582156422707
2025-03-23 18:13:10.647918,33.54601338207855
2025-03-23 18:14:10.647918,32.02556653219077
2025-03-23 18:15:10.647918,32.51378885142736
2025-03-23 18:16:10.647918,43.723253512029096
2025-03-23 18:17:10.647918,27.460683504746267
2025-03-23 18:18:10.647918,25.937971568390058
2025-03-23 18:19:10.647918,24.41476581044396
2025-03-23 18:20:10.647918,32.82898722629687
2025-03-23 18:21:10.647918,32.897216119949285
2025-03-23 18:22:10.647918,22.441583832185493
2025-03-23 18:23:10.647918,18.317584685030827
2025-03-23 18:24:10.647918,16.792344982470656
2025-03-23 18:25:10.647918,15.266785577867655
2025-03-23 18:26:10.647918,13.740935515673856
2025-03-23 18:27:10.647918,20.46508445151701
2025-03-23 18:28:10.647918,15.167979451904731
2025-03-23 18:29:10.647918,12.129650220378325
2025-03-23 18:30:10.647918,7.635209762096614
2025-03-23 18:31:10.647918,6.108342253049234
2025-03-23 18:32:10.647918,6.205506681252858
2025-03-23 18:33:10.647918,3.0542874244304508
2025-03-23 18:34:10.647918,1.5271582496619012
2025-03-23 18:35:10.647918,3.8576374173141627e-13
2025-03-23 18:36:10.647918,0.0
2025-03-23 18:37:10.647918,0.0
2025-03-23 18:38:10.647918,0.0
2025-03-23 18:39:10.647918,0.0
2025-03-23 18:40:10.647918,0.0
2025-03-23 18:41:10.647918,0.0
2025-03-23 18:42:10.647918,0.0
2025-03-23 18:43:10.647918,0.0
2025-03-23 18:44:10.647918,0.0
2025-03-23 18:45:10.647918,0.0
2025-03-23 18:46:10.647918,0.0
2025-03-23 18:47:10.647918,0.0
2025-03-23 18:48:10.647918,0.0
2025-03-23 18:49:10.647918,0.0
2025-03-23 18:50:10.647918,0.0
2025-03-23 18:51:10.647918,0.0
2025-03-23 18:52:10.647918,0.0
2025-03-23 18:53:10.647918,0.0
2025-03-23 18:54:10.647918,0.0
2025-03-23 18:55:10.647918,0.0
2025-03-23 18:56:10.647918,0.0
2025-03-23 18:57:10.647918,0.0
2025-03-23 18:58:10.647918,0.0
2025-03-23 18:59:10.647918,0.0
2025-03-23 19:00:10.647918,0.0
2025-03-23 19:01:10.647918,0.0
2025-03-23 19:02:10.647918,0.0
2025-03-23 19:03:10.647918,0.0
2025-03-23 19:04:10.647918,0.0
2025-03-23 19:05:10.647918,0.0
2025-03-23 19:06:10.647918,0.0
2025-03-23 19:07:10.647918,0.0
2025-03-23 19:08:10.647918,0.0
2025-03-23 19:09:10.647918,0.0
2025-03-23 19:10:10.647918,0.0
2025-03-23 19:11:10.647918,0.0
2025-03-23 19:12:10.647918,0.0
2025-03-23 19:13:10.647918,0.0
2025-03-23 19:14:10.647918,0.0
2025-03-23 19:15:10.647918,0.0
2025-03-23 19:16:10.647918,0.0
2025-03-23 19:17:10.647918,0.0
2025-03-23 19:18:10.647918,0.0
2025-03-23 19:19:10.647918,0.0
2025-03-23 19:20:10.647918,0.0
2025-03-23 19:21:10.647918,0.0
2025-03-23 19:22:10.647918,0.0
2025-03-23 19:23:10.647918,0.0
2025-03-23 19:24:10.647918,0.0
2025-03-23 19:25:10.647918,0.0
2025-03-23 19:26:10.647918,0.0
2025-03-23 19:27:10.647918,0.0
2025-03-23 19:28:10.647918,0.0
2025-03-23 19:29:10.647918,0.0
2025-03-23 19:30:10.647918,0.0
2025-03-23 19:31:10.647918,0.0
2025-03-23 19:32:10.647918,0.0
2025-03-23 19:33:10.647918,0.0
2025-03-23 19:34:10.647918,0.0
2025-03-23 19:35:10.647918,0.0
2025-03-23 19:36:10.647918,0.0
2025-03-23 19:37:10.647918,0.0
2025-03-23 19:38:10.647918,0.0
2025-03-23 19:39:10.647918,0.0
2025-03-23 19:40:10.647918,0.0
2025-03-23 19:41:10.647918,0.0
2025-03-23 19:42:10.647918,0.0
2025-03-23 19:43:10.647918,0.0
2025-03-23 19:44:10.647918,0.0
2025-03-23 19:45:10.647918,0.0
2025-03-23 19:46:10.647918,0.0
2025-03-23 19:47:10.647918,0.0
2025-03-23 19:48:10.647918,0.0
2025-03-23 19:49:10.647918,0.0
2025-03-23 19:50:10.647918,0.0
2025-03-23 19:51:10.647918,0.0
2025-03-23 19:52:10.647918,0.0
2025-03-23 19:53:10.647918,0.0
2025-03-23 19:54:10.647918,0.0
2025-03-23 19:55:10.647918,0.0
2025-03-23 19:56:10.647918,0.0
2025-03-23 19:57:10.647918,0.0
2025-03-23 19:58:10.647918,0.0
2025-03-23 19:59:10.647918,0.0
2025-03-23 20:00:10.647918,0.0
2025-03-23 20:01:10.647918,0.0
2025-03-23 20:02:10.647918,0.0
2025-03-23 20:03:10.647918,0.0
2025-03-23 20:04:10.647918,0.0
2025-03-23 20:05:10.647918,0.0
2025-03-23 20:06:10.647918,0.0
2025-03-23 20:07:10.647918,0.0
2025-03-23 20:08:10.647918,0.0
2025-03-23 20:09:10.647918,0.0
2025-03-23 20:10:10.647918,0.0
2025-03-23 20:11:10.647918,0.0
2025-03-23 20:12:10.647918,0.0
2025-03-23 20:13:10.647918,0.0
2025-03-23 20:14:10.647918,0.0
2025-03-23 20:15:10.647918,0.0
2025-03-23 20:16:10.647918,0.0
2025-03-23 20:17:10.647918,0.0
2025-03-23 20:18:10.647918,0.0
2025-03-23 20:19:10.647918,0.0
2025-03-23 20:20:10.647918,0.0
2025-03-23 20:21:10.647918,0.0
2025-03-23 20:22:10.647918,0.0
2025-03-23 20:23:10.647918,0.0
2025-03-23 20:24:10.647918,0.0
2025-03-23 20:25:10.647918,0.0
2025-03-23 20:26:10.647918,0.0
2025-03-23 20:27:10.647918,0.0
2025-03-23 20:28:10.647918,0.0
2025-03-23 20:29:10.647918,0.0
2025-03-23 20:30:10.647918,0.0
2025-03-23 20:31:10.647918,0.0
2025-03-23 20:32:10.647918,0.0
2025-03-23 20:33:10.647918,0.0
2025-03-23 20:34:10.647918,0.0
2025-03-23 20:35:10.647918,0.0
2025-03-23 20:36:10.647918,0.0
2025-03-23 20:37:10.647918,0.0
2025-03-23 20:38:10.647918,0.0
2025-03-23 20:39:10.647918,0.0
2025-03-23 20:40:10.647918,0.0
2025-03-23 20:41:10.647918,0.0
2025-03-23 20:42:10.647918,0.0
2025-03-23 20:43:10.647918,0.0
2025-03-23 20:44:10.647918,0.0
2025-03-23 20:45:10.647918,0.0
2025-03-23 20:46:10.647918,0.0
2025-03-23 20:47:10.647918,0.0
2025-03-23 20:48:10.647918,0.0
2025-03-23 20:49:10.647918,0.0
2025-03-23 20:50:10.647918,0.0
2025-03-23 20:51:10.647918,0.0
2025-03-23 20:52:10.647918,0.0
2025-03-23 20:53:10.647918,0.0
2025-03-23 20:54:10.647918,0.0
2025-03-23 20:55:10.647918,0.0
2025-03-23 20:56:10.647918,0.0
2025-03-23 20:57:10.647918,0.0
2025-03-23 20:58:10.647918,0.0
2025-03-23 20:59:10.647918,0.0
2025-03-23 21:00:10.647918,0.0
2025-03-23 21:01:10.647918,0.0
2025-03-23 21:02:10.647918,0.0
2025-03-23 21:03:10.647918,0.0
2025-03-23 21:04:10.647918,0.0
2025-03-23 21:05:10.647918,0.0
2025-03-23 21:06:10.647918,0.0
2025-03-23 21:07:10.647918,0.0
2025-03-23 21:08:10.647918,0.0
2025-03-23 21:09:10.647918,0.0
2025-03-23 21:10:10.647918,0.0
2025-03-23 21:11:10.647918,0.0
2025-03-23 21:12:10.647918,0.0
2025-03-23 21:13:10.647918,0.0
2025-03-23 21:14:10.647918,0.0
2025-03-23 21:15:10.647918,0.0
2025-03-23 21:16:10.647918,0.0
2025-03-23 21:17:10.647918,0.0
2025-03-23 21:18:10.647918,0.0
2025-03-23 21:19:10.647918,0.0
2025-03-23 21:20:10.647918,0.0
2025-03-23 21:21:10.647918,0.0
